LAKE NAME,Code,Latitude,Longitude,Distance,Latitude_DD,Longitude_DD
Chinna_Komati_Kunta,A15,"17°11'7.99""N","78°14'39.03""E",29.74,17.18555,78.24418
Chinna_Komati_Kunta,A16,"17°11'8.672""N","78°14'39.86""E",24.74,17.18574,78.24441
Chinna_Komati_Kunta,A17,"17°11'8.079""N","78°14'39.888""E",18.73,17.18558,78.24441
Chinna_Komati_Kunta,A18,"17°11'8.438""N","78°14'40.598""E",21.52,17.18568,78.24461
Chinna_Komati_Kunta,A19,"17°11'8.754""N","78°14'40.753""E",11.92,17.18576,78.24465
Chinna_Komati_Kunta,A20,"17°11'7.458""N","78°14'40.63""E",22.65,17.1854,78.24462
Chinna_Komati_Kunta,A21,"17°11'7.362""N","78°14'41.062""E",22.8,17.18538,78.24474
Chinna_Komati_Kunta,A22,"17°11'7.867""N","78°14'42.606""E",44.05,17.18552,78.24517
Chinna_Komati_Kunta,A23,"17°11'8.017""N","78°14'42.892""E",26.85,17.18556,78.24525
Chinna_Komati_Kunta,A24,"17°11'7.862""N","78°14'42.606""E",22.55,17.18552,78.24517
Chinna_Komati_Kunta,A25,"17°11'6.734""N","78°14'42.606""E",19.55,17.1852,78.24517
Chinna_Komati_Kunta,A26,"17°11'6.36""N","78°14'42.606""E",19.55,17.1851,78.24517
Chinna_Komati_Kunta,A27,"17°11'6.066""N","78°14'42.606""E",18.55,17.18502,78.24517
Chinna_Komati_Kunta,A28,"17°11'5.97""N","78°14'42.829""E",16.5,17.18499,78.24523
Chinna_Komati_Kunta,A29,"17°11'4.353""N","78°14'43.233""E",10.44,17.18454,78.24534
Sunarkunta,A1,"17°11'15.972""N","78°13'24.982""E",0.0,17.18777,78.22361
Sunarkunta,A2,"17°11'15.108""N","78°13'24.535""E",29.655,17.18753,78.22348
Sunarkunta,A3,"17°11'14.669""N","78°13'24.118""E",18.345,17.18741,78.22337
Sunarkunta,A4,"17°11'14.226""N","78°13'23.992""E",14.082,17.18728,78.22333
Sunarkunta,A5,"17°11'13.934""N","78°13'23.693""E",12.577,17.1872,78.22325
Sunarkunta,A6,"17°11'13.301""N","78°13'23.542""E",19.996,17.18703,78.22321
Sunarkunta,A7,"17°11'12.858""N","78°13'23.819""E",15.336,17.1869,78.22328
Sunarkunta,A8,"17°11'12.858""N","78°13'25.1""E",37.886,17.1869,78.22364
Sunarkunta,A9,"17°11'13.02""N","78°13'26.562""E",43.477,17.18695,78.22404
Sunarkunta,A10,"17°11'13.844""N","78°13'26.987""E",28.278,17.18718,78.22416
Sunarkunta,A11,"17°11'14.255""N","78°13'27.113""E",13.138,17.18729,78.2242
Muthyal_Reddy_Kunta,A1,"17°9'24.336""N","78°13'32.239""E",0.0,17.15676,78.22562
Muthyal_Reddy_Kunta,A2,"17°9'24.35""N","78°13'31.519""E",21.336,17.15676,78.22542
Muthyal_Reddy_Kunta,A3,"17°9'25.355""N","78°13'30.839""E",36.804,17.15704,78.22523
Muthyal_Reddy_Kunta,A4,"17°9'25.848""N","78°13'30.126""E",26.908,17.15718,78.22504
Muthyal_Reddy_Kunta,A5,"17°9'26.856""N","78°13'29.698""E",33.601,17.15746,78.22492
Muthyal_Reddy_Kunta,A6,"17°9'28.174""N","78°13'29.194""E",43.169,17.15783,78.22478
Muthyal_Reddy_Kunta,A7,"17°9'29.032""N","78°13'29.041""E",26.926,17.15806,78.22473
Muthyal_Reddy_Kunta,A8,"17°9'30.046""N","78°13'28.56""E",31.937,17.15835,78.2246
Muthyal_Reddy_Kunta,A9,"17°9'30.884""N","78°13'28.92""E",27.926,17.15858,78.2247
Muthyal_Reddy_Kunta,A10,"17°9'31.079""N","78°13'31.282""E",70.108,17.15863,78.22536
Muthyal_Reddy_Kunta,A11,"17°9'30.857""N","78°13'32.372""E",31.732,17.15857,78.22566
Muthyal_Reddy_Kunta,A12,"17°9'30.488""N","78°13'33.276""E",27.534,17.15847,78.22591
Muthyal_Reddy_Kunta,A13,"17°9'30.276""N","78°13'33.553""E",10.525,17.15841,78.22599
Muthyal_Reddy_Kunta,A14,"17°9'30.018""N","78°13'34.003""E",15.494,17.15834,78.22611
Muthyal_Reddy_Kunta,A15,"17°9'30.071""N","78°13'37.535""E",104.526,17.15835,78.22709
